generation,index,cost,preference,penalty,rank,crowdingDistance,feasible,route
0,1,387.0,196.0,0.0,2,0.0,true,"City24(Day 2) -> City22(Day 4)"
0,2,369.0,100.0,37.0,23,0.0,false,"City10(Day 1)"
0,3,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
0,4,395.0,49.0,13.0,15,0.0,false,"City2(Day 0) -> City13(Day 1)"
0,5,656.0,169.0,69.0,32,0.0,false,"City12(Day 0) -> City20(Day 1) -> City11(Day 5)"
0,6,480.0,36.0,23.0,18,0.0,false,"City11(Day 2) -> City13(Day 4)"
0,7,509.0,81.0,46.0,27,0.0,false,"City21(Day 3) -> City8(Day 6)"
0,8,297.0,25.0,25.0,19,0.0,false,"City23(Day 4)"
0,9,284.0,81.0,0.0,2,0.0,true,"City14(Day 1)"
0,10,605.0,361.0,5.0,8,0.0,false,"City15(Day 1) -> City18(Day 2) -> City1(Day 4)"
0,11,741.0,169.0,165.0,39,0.0,false,"City11(Day 3) -> City1(Day 4) -> City20(Day 5)"
0,12,617.0,289.0,36.0,22,0.0,false,"City16(Day 3) -> City21(Day 4) -> City19(Day 5)"
0,13,673.0,400.0,86.0,35,0.0,false,"City25(Day 2) -> City15(Day 3) -> City14(Day 6)"
0,14,278.0,1.0,26.0,20,0.0,false,"City9(Day 2)"
0,15,773.0,576.0,230.0,43,0.0,false,"City10(Day 1) -> City3(Day 2) -> City22(Day 4)"
0,16,482.0,169.0,0.0,3,0.0,true,"City25(Day 4) -> City4(Day 6)"
0,17,601.0,100.0,48.0,28,0.0,false,"City17(Day 0) -> City25(Day 3)"
0,18,606.0,484.0,64.0,31,0.0,false,"City10(Day 0) -> City16(Day 4) -> City23(Day 6)"
0,19,730.0,36.0,169.0,41,0.0,false,"City6(Day 0) -> City13(Day 2) -> City9(Day 6)"
0,20,540.0,49.0,9.0,12,0.0,false,"City5(Day 0) -> City6(Day 4)"
0,21,305.0,16.0,0.0,5,0.0,true,"City1(Day 4)"
0,22,480.0,121.0,8.0,11,0.0,false,"City15(Day 1) -> City12(Day 5)"
0,23,444.0,100.0,20.0,17,0.0,false,"City3(Day 0) -> City19(Day 3)"
0,24,601.0,196.0,33.0,21,0.0,false,"City23(Day 0) -> City4(Day 1)"
0,25,533.0,225.0,10.0,13,0.0,false,"City2(Day 1) -> City24(Day 4) -> City11(Day 5)"
0,26,709.0,441.0,152.0,38,0.0,false,"City15(Day 4) -> City11(Day 5) -> City10(Day 6)"
0,27,253.0,81.0,0.0,1,0.0,true,"City4(Day 2)"
0,28,498.0,64.0,19.0,16,0.0,false,"City5(Day 0) -> City11(Day 5)"
0,29,326.0,9.0,0.0,6,0.0,true,"City6(Day 5)"
0,30,795.0,256.0,268.0,44,0.0,false,"City17(Day 0) -> City14(Day 1) -> City9(Day 4)"
0,31,590.0,169.0,3.0,7,0.0,false,"City20(Day 2) -> City2(Day 5) -> City6(Day 6)"
0,32,376.0,81.0,0.0,4,0.0,true,"City24(Day 2) -> City6(Day 6)"
0,33,356.0,36.0,45.0,26,0.0,false,"City17(Day 5)"
0,34,776.0,529.0,213.0,42,0.0,false,"City10(Day 1) -> City25(Day 3) -> City14(Day 4)"
0,35,431.0,100.0,25.0,19,0.0,false,"City2(Day 0) -> City23(Day 1)"
0,36,393.0,225.0,0.0,2,0.0,true,"City14(Day 1) -> City24(Day 2)"
0,37,213.0,16.0,0.0,3,0.0,true,"City25(Day 2)"
0,38,723.0,196.0,168.0,40,0.0,false,"City3(Day 2) -> City23(Day 3) -> City7(Day 6)"
0,39,471.0,25.0,13.0,15,0.0,false,"City7(Day 2) -> City13(Day 6)"
0,40,661.0,361.0,108.0,36,0.0,false,"City17(Day 0) -> City16(Day 2) -> City21(Day 6)"
0,41,473.0,169.0,13.0,15,0.0,false,"City19(Day 1) -> City14(Day 6)"
0,42,310.0,81.0,0.0,3,0.0,true,"City4(Day 6)"
0,43,494.0,169.0,9.0,12,0.0,false,"City14(Day 3) -> City5(Day 5)"
0,44,632.0,361.0,77.0,34,0.0,false,"City3(Day 1) -> City22(Day 3) -> City23(Day 6)"
0,45,420.0,289.0,11.0,14,0.0,false,"City4(Day 1) -> City22(Day 5)"
0,46,461.0,289.0,3.0,7,0.0,false,"City19(Day 2) -> City20(Day 4) -> City22(Day 6)"
0,47,305.0,16.0,0.0,5,0.0,true,"City1(Day 4)"
0,48,477.0,121.0,13.0,15,0.0,false,"City22(Day 2) -> City7(Day 5)"
0,49,523.0,256.0,0.0,2,0.0,true,"City21(Day 2) -> City12(Day 5) -> City24(Day 6)"
0,50,304.0,25.0,25.0,19,0.0,false,"City23(Day 6)"
0,51,635.0,529.0,74.0,33,0.0,false,"City24(Day 0) -> City15(Day 4) -> City10(Day 5)"
0,52,303.0,81.0,6.0,9,0.0,false,"City14(Day 0)"
0,53,555.0,81.0,23.0,18,0.0,false,"City6(Day 2) -> City3(Day 5)"
0,54,626.0,324.0,51.0,29,0.0,false,"City23(Day 2) -> City4(Day 4) -> City25(Day 5)"
0,55,233.0,16.0,10.0,13,0.0,false,"City11(Day 5)"
0,56,597.0,441.0,40.0,24,0.0,false,"City22(Day 3) -> City15(Day 4) -> City17(Day 5)"
0,57,366.0,256.0,0.0,1,0.0,true,"City18(Day 0) -> City22(Day 5)"
0,58,632.0,144.0,46.0,27,0.0,false,"City7(Day 4) -> City11(Day 5) -> City2(Day 6)"
0,59,241.0,16.0,0.0,4,0.0,true,"City1(Day 5)"
0,60,303.0,81.0,6.0,9,0.0,false,"City14(Day 0)"
0,61,298.0,81.0,7.0,10,0.0,false,"City4(Day 1)"
0,62,701.0,121.0,110.0,37,0.0,false,"City25(Day 1) -> City6(Day 2) -> City12(Day 5)"
0,63,473.0,100.0,0.0,3,0.0,true,"City12(Day 0) -> City21(Day 4)"
0,64,507.0,225.0,40.0,24,0.0,false,"City4(Day 5) -> City17(Day 6)"
0,65,234.0,64.0,0.0,1,0.0,true,"City18(Day 0)"
0,66,310.0,81.0,0.0,3,0.0,true,"City4(Day 6)"
0,67,181.0,16.0,0.0,2,0.0,true,"City19(Day 0)"
0,68,517.0,81.0,44.0,25,0.0,false,"City23(Day 1) -> City11(Day 5)"
0,69,527.0,324.0,0.0,1,0.0,true,"City21(Day 3) -> City4(Day 4) -> City7(Day 6)"
0,70,584.0,25.0,53.0,30,0.0,false,"City9(Day 1) -> City5(Day 2)"
0,71,586.0,289.0,6.0,9,0.0,false,"City24(Day 0) -> City7(Day 3) -> City18(Day 5)"
0,72,487.0,144.0,40.0,24,0.0,false,"City17(Day 2) -> City21(Day 3)"
0,73,491.0,144.0,25.0,19,0.0,false,"City15(Day 2) -> City23(Day 6)"
0,74,355.0,225.0,3.0,7,0.0,false,"City22(Day 0) -> City16(Day 6)"
0,75,624.0,121.0,33.0,21,0.0,false,"City7(Day 1) -> City12(Day 2) -> City5(Day 3)"
1,1,485.0,484.0,0.0,1,0.0,true,"City14(Day 1) -> City16(Day 3) -> City24(Day 6)"
1,2,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
1,3,253.0,81.0,0.0,1,0.0,true,"City4(Day 2)"
1,4,466.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City15(Day 4) -> City22(Day 5)"
1,5,596.0,625.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4) -> City4(Day 5)"
1,6,234.0,64.0,0.0,1,0.0,true,"City18(Day 0)"
1,7,315.0,256.0,0.0,1,0.0,true,"City18(Day 2) -> City22(Day 5)"
1,8,265.0,81.0,0.0,2,0.0,true,"City14(Day 3)"
1,9,366.0,256.0,0.0,2,0.0,true,"City18(Day 0) -> City22(Day 5)"
1,10,488.0,400.0,0.0,2,0.0,true,"City2(Day 0) -> City22(Day 1) -> City16(Day 6)"
1,11,467.0,289.0,0.0,2,0.0,true,"City16(Day 1) -> City19(Day 2) -> City21(Day 4)"
1,12,181.0,16.0,0.0,2,0.0,true,"City19(Day 0)"
1,13,244.0,64.0,0.0,2,0.0,true,"City18(Day 2)"
1,14,482.0,361.0,0.0,2,0.0,true,"City16(Day 1) -> City18(Day 2) -> City1(Day 5)"
1,15,393.0,225.0,0.0,3,0.0,true,"City14(Day 1) -> City24(Day 2)"
1,16,503.0,289.0,0.0,3,0.0,true,"City18(Day 0) -> City4(Day 6)"
1,17,387.0,196.0,0.0,3,0.0,true,"City24(Day 2) -> City22(Day 4)"
1,18,455.0,256.0,0.0,3,0.0,true,"City15(Day 2) -> City14(Day 5)"
1,19,284.0,81.0,0.0,3,0.0,true,"City14(Day 1)"
1,20,527.0,324.0,0.0,3,0.0,true,"City21(Day 3) -> City4(Day 4) -> City7(Day 6)"
1,21,213.0,16.0,0.0,3,0.0,true,"City25(Day 2)"
1,22,426.0,169.0,0.0,4,0.0,true,"City25(Day 2) -> City4(Day 3)"
1,23,241.0,16.0,0.0,4,0.0,true,"City1(Day 5)"
1,24,217.0,9.0,0.0,4,0.0,true,"City7(Day 6)"
1,25,310.0,81.0,0.0,4,0.0,true,"City4(Day 6)"
1,26,504.0,289.0,0.0,4,0.0,true,"City18(Day 1) -> City24(Day 2) -> City7(Day 3)"
1,27,473.0,100.0,0.0,5,0.0,true,"City12(Day 0) -> City21(Day 4)"
1,28,482.0,169.0,0.0,5,0.0,true,"City25(Day 4) -> City4(Day 6)"
1,29,249.0,16.0,0.0,5,0.0,true,"City25(Day 0)"
1,30,376.0,81.0,0.0,5,0.0,true,"City24(Day 2) -> City6(Day 6)"
1,31,523.0,256.0,0.0,5,0.0,true,"City21(Day 2) -> City12(Day 5) -> City24(Day 6)"
1,32,541.0,256.0,0.0,6,0.0,true,"City12(Day 1) -> City21(Day 4) -> City24(Day 6)"
1,33,394.0,49.0,0.0,6,0.0,true,"City6(Day 3) -> City1(Day 4)"
1,34,469.0,64.0,0.0,6,0.0,true,"City25(Day 2) -> City1(Day 3)"
1,35,265.0,16.0,0.0,6,0.0,true,"City25(Day 3)"
1,36,305.0,16.0,0.0,7,0.0,true,"City1(Day 4)"
1,37,440.0,49.0,0.0,7,0.0,true,"City25(Day 0) -> City6(Day 5)"
1,38,548.0,169.0,0.0,7,0.0,true,"City21(Day 0) -> City19(Day 4) -> City7(Day 6)"
1,39,322.0,9.0,0.0,8,0.0,true,"City6(Day 4)"
1,40,326.0,9.0,0.0,9,0.0,true,"City6(Day 5)"
1,41,590.0,169.0,3.0,10,0.0,false,"City20(Day 2) -> City2(Day 5) -> City6(Day 6)"
1,42,461.0,289.0,3.0,10,0.0,false,"City19(Day 2) -> City20(Day 4) -> City22(Day 6)"
1,43,355.0,225.0,3.0,10,0.0,false,"City22(Day 0) -> City16(Day 6)"
1,44,254.0,64.0,5.0,11,0.0,false,"City18(Day 6)"
1,45,605.0,361.0,5.0,11,0.0,false,"City15(Day 1) -> City18(Day 2) -> City1(Day 4)"
1,46,578.0,324.0,5.0,11,0.0,false,"City7(Day 3) -> City16(Day 4) -> City18(Day 6)"
1,47,395.0,256.0,6.0,12,0.0,false,"City14(Day 0) -> City16(Day 6)"
1,48,303.0,81.0,6.0,12,0.0,false,"City14(Day 0)"
1,49,565.0,441.0,6.0,12,0.0,false,"City24(Day 0) -> City15(Day 3) -> City22(Day 5)"
1,50,586.0,289.0,6.0,12,0.0,false,"City24(Day 0) -> City7(Day 3) -> City18(Day 5)"
1,51,473.0,169.0,6.0,12,0.0,false,"City14(Day 0) -> City19(Day 6)"
1,52,419.0,196.0,7.0,13,0.0,false,"City2(Day 0) -> City4(Day 1)"
1,53,464.0,81.0,7.0,13,0.0,false,"City6(Day 1) -> City21(Day 6)"
1,54,298.0,81.0,7.0,13,0.0,false,"City4(Day 1)"
1,55,480.0,121.0,8.0,14,0.0,false,"City15(Day 1) -> City12(Day 5)"
1,56,540.0,49.0,9.0,15,0.0,false,"City5(Day 0) -> City6(Day 4)"
1,57,494.0,169.0,9.0,15,0.0,false,"City14(Day 3) -> City5(Day 5)"
1,58,309.0,16.0,9.0,15,0.0,false,"City5(Day 0)"
1,59,608.0,256.0,9.0,15,0.0,false,"City25(Day 1) -> City12(Day 4) -> City22(Day 6)"
1,60,533.0,225.0,10.0,16,0.0,false,"City2(Day 1) -> City24(Day 4) -> City11(Day 5)"
1,61,233.0,16.0,10.0,16,0.0,false,"City11(Day 5)"
1,62,420.0,289.0,11.0,17,0.0,false,"City4(Day 1) -> City22(Day 5)"
1,63,471.0,25.0,13.0,18,0.0,false,"City7(Day 2) -> City13(Day 6)"
1,64,477.0,121.0,13.0,18,0.0,false,"City22(Day 2) -> City7(Day 5)"
1,65,395.0,49.0,13.0,18,0.0,false,"City2(Day 0) -> City13(Day 1)"
1,66,473.0,169.0,13.0,18,0.0,false,"City19(Day 1) -> City14(Day 6)"
1,67,491.0,81.0,13.0,18,0.0,false,"City13(Day 2) -> City15(Day 3)"
1,68,429.0,121.0,16.0,19,0.0,false,"City7(Day 0) -> City22(Day 2)"
1,69,617.0,361.0,17.0,20,0.0,false,"City12(Day 0) -> City14(Day 2) -> City21(Day 4)"
1,70,498.0,64.0,19.0,21,0.0,false,"City5(Day 0) -> City11(Day 5)"
1,71,293.0,36.0,20.0,22,0.0,false,"City3(Day 3)"
1,72,444.0,100.0,20.0,22,0.0,false,"City3(Day 0) -> City19(Day 3)"
1,73,592.0,121.0,20.0,22,0.0,false,"City7(Day 0) -> City25(Day 4) -> City11(Day 5)"
1,74,480.0,36.0,23.0,23,0.0,false,"City11(Day 2) -> City13(Day 4)"
1,75,555.0,81.0,23.0,23,0.0,false,"City6(Day 2) -> City3(Day 5)"
2,1,498.0,576.0,0.0,1,0.0,true,"City16(Day 1) -> City4(Day 2) -> City18(Day 3)"
2,2,403.0,289.0,0.0,1,0.0,true,"City16(Day 1) -> City19(Day 2) -> City21(Day 6)"
2,3,253.0,81.0,0.0,1,0.0,true,"City4(Day 2)"
2,4,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
2,5,596.0,625.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4) -> City4(Day 5)"
2,6,315.0,256.0,0.0,1,0.0,true,"City18(Day 2) -> City22(Day 5)"
2,7,234.0,64.0,0.0,1,0.0,true,"City18(Day 0)"
2,8,429.0,529.0,0.0,1,0.0,true,"City18(Day 2) -> City22(Day 5) -> City16(Day 6)"
2,9,485.0,484.0,0.0,2,0.0,true,"City14(Day 1) -> City16(Day 3) -> City24(Day 6)"
2,10,244.0,64.0,0.0,2,0.0,true,"City18(Day 2)"
2,11,598.0,625.0,0.0,2,0.0,true,"City4(Day 1) -> City15(Day 2) -> City14(Day 5)"
2,12,213.0,36.0,0.0,2,0.0,true,"City21(Day 5)"
2,13,347.0,256.0,0.0,2,0.0,true,"City22(Day 3) -> City18(Day 5)"
2,14,265.0,81.0,0.0,2,0.0,true,"City14(Day 3)"
2,15,557.0,529.0,0.0,2,0.0,true,"City4(Day 2) -> City24(Day 3) -> City22(Day 6)"
2,16,466.0,361.0,0.0,2,0.0,true,"City19(Day 0) -> City15(Day 4) -> City22(Day 5)"
2,17,431.0,324.0,0.0,2,0.0,true,"City4(Day 1) -> City14(Day 3)"
2,18,181.0,16.0,0.0,2,0.0,true,"City19(Day 0)"
2,19,201.0,16.0,0.0,3,0.0,true,"City25(Day 4)"
2,20,594.0,484.0,0.0,3,0.0,true,"City2(Day 0) -> City14(Day 1) -> City22(Day 4)"
2,21,366.0,256.0,0.0,3,0.0,true,"City18(Day 0) -> City22(Day 5)"
2,22,443.0,289.0,0.0,3,0.0,true,"City14(Day 1) -> City22(Day 4)"
2,23,488.0,400.0,0.0,3,0.0,true,"City2(Day 0) -> City22(Day 1) -> City16(Day 6)"
2,24,580.0,441.0,0.0,3,0.0,true,"City4(Day 0) -> City1(Day 4) -> City22(Day 5)"
2,25,353.0,144.0,0.0,3,0.0,true,"City18(Day 2) -> City19(Day 4)"
2,26,245.0,36.0,0.0,3,0.0,true,"City21(Day 4)"
2,27,482.0,361.0,0.0,3,0.0,true,"City16(Day 1) -> City18(Day 2) -> City1(Day 5)"
2,28,284.0,81.0,0.0,3,0.0,true,"City14(Day 1)"
2,29,393.0,225.0,0.0,4,0.0,true,"City14(Day 1) -> City24(Day 2)"
2,30,513.0,400.0,0.0,4,0.0,true,"City18(Day 1) -> City24(Day 2) -> City21(Day 3)"
2,31,467.0,289.0,0.0,4,0.0,true,"City16(Day 1) -> City19(Day 2) -> City21(Day 4)"
2,32,512.0,324.0,0.0,4,0.0,true,"City24(Day 2) -> City12(Day 3) -> City22(Day 4)"
2,33,310.0,81.0,0.0,4,0.0,true,"City4(Day 6)"
2,34,455.0,256.0,0.0,4,0.0,true,"City15(Day 2) -> City14(Day 5)"
2,35,206.0,16.0,0.0,4,0.0,true,"City25(Day 5)"
2,36,387.0,196.0,0.0,4,0.0,true,"City24(Day 2) -> City22(Day 4)"
2,37,503.0,289.0,0.0,5,0.0,true,"City18(Day 0) -> City4(Day 6)"
2,38,468.0,256.0,0.0,5,0.0,true,"City15(Day 1) -> City4(Day 5)"
2,39,526.0,400.0,0.0,5,0.0,true,"City22(Day 1) -> City2(Day 4) -> City16(Day 6)"
2,40,213.0,16.0,0.0,5,0.0,true,"City25(Day 2)"
2,41,426.0,169.0,0.0,5,0.0,true,"City25(Day 2) -> City4(Day 3)"
2,42,376.0,81.0,0.0,5,0.0,true,"City24(Day 2) -> City6(Day 6)"
2,43,527.0,324.0,0.0,6,0.0,true,"City21(Day 3) -> City4(Day 4) -> City7(Day 6)"
2,44,241.0,16.0,0.0,6,0.0,true,"City1(Day 5)"
2,45,504.0,289.0,0.0,6,0.0,true,"City18(Day 1) -> City24(Day 2) -> City7(Day 3)"
2,46,473.0,169.0,0.0,6,0.0,true,"City14(Day 1) -> City1(Day 4)"
2,47,445.0,81.0,0.0,6,0.0,true,"City19(Day 0) -> City2(Day 1)"
2,48,394.0,49.0,0.0,6,0.0,true,"City6(Day 3) -> City1(Day 4)"
2,49,217.0,9.0,0.0,6,0.0,true,"City7(Day 6)"
2,50,548.0,400.0,0.0,6,0.0,true,"City15(Day 1) -> City18(Day 2) -> City2(Day 3)"
2,51,506.0,256.0,0.0,7,0.0,true,"City15(Day 1) -> City4(Day 6)"
2,52,469.0,64.0,0.0,7,0.0,true,"City25(Day 2) -> City1(Day 3)"
2,53,508.0,289.0,0.0,7,0.0,true,"City18(Day 0) -> City4(Day 5)"
2,54,482.0,169.0,0.0,7,0.0,true,"City25(Day 4) -> City4(Day 6)"
2,55,556.0,400.0,0.0,7,0.0,true,"City2(Day 3) -> City22(Day 4) -> City16(Day 6)"
2,56,473.0,100.0,0.0,7,0.0,true,"City12(Day 0) -> City21(Day 4)"
2,57,480.0,121.0,0.0,7,0.0,true,"City12(Day 0) -> City15(Day 3)"
2,58,548.0,361.0,0.0,7,0.0,true,"City19(Day 0) -> City22(Day 1) -> City15(Day 3)"
2,59,440.0,49.0,0.0,7,0.0,true,"City25(Day 0) -> City6(Day 5)"
2,60,249.0,16.0,0.0,7,0.0,true,"City25(Day 0)"
2,61,523.0,256.0,0.0,8,0.0,true,"City21(Day 2) -> City12(Day 5) -> City24(Day 6)"
2,62,519.0,196.0,0.0,8,0.0,true,"City21(Day 0) -> City12(Day 1) -> City19(Day 3)"
2,63,567.0,324.0,0.0,8,0.0,true,"City12(Day 0) -> City22(Day 3) -> City21(Day 4)"
2,64,598.0,361.0,0.0,8,0.0,true,"City21(Day 0) -> City22(Day 2) -> City2(Day 5)"
2,65,265.0,16.0,0.0,8,0.0,true,"City25(Day 3)"
2,66,305.0,16.0,0.0,9,0.0,true,"City1(Day 4)"
2,67,541.0,256.0,0.0,9,0.0,true,"City12(Day 1) -> City21(Day 4) -> City24(Day 6)"
2,68,548.0,169.0,0.0,10,0.0,true,"City21(Day 0) -> City19(Day 4) -> City7(Day 6)"
2,69,322.0,9.0,0.0,10,0.0,true,"City6(Day 4)"
2,70,326.0,9.0,0.0,11,0.0,true,"City6(Day 5)"
2,71,498.0,169.0,3.0,12,0.0,false,"City19(Day 2) -> City20(Day 4) -> City25(Day 5)"
2,72,355.0,225.0,3.0,12,0.0,false,"City22(Day 0) -> City16(Day 6)"
2,73,461.0,289.0,3.0,12,0.0,false,"City19(Day 2) -> City20(Day 4) -> City22(Day 6)"
2,74,302.0,9.0,3.0,12,0.0,false,"City6(Day 2)"
2,75,456.0,289.0,3.0,12,0.0,false,"City19(Day 0) -> City20(Day 2) -> City22(Day 6)"
3,1,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
3,2,253.0,81.0,0.0,1,0.0,true,"City4(Day 2)"
3,3,315.0,256.0,0.0,1,0.0,true,"City18(Day 2) -> City22(Day 5)"
3,4,374.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 1) -> City18(Day 4)"
3,5,429.0,529.0,0.0,1,0.0,true,"City18(Day 2) -> City22(Day 5) -> City16(Day 6)"
3,6,596.0,625.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4) -> City4(Day 5)"
3,7,445.0,576.0,0.0,1,0.0,true,"City14(Day 1) -> City16(Day 3) -> City18(Day 5)"
3,8,234.0,64.0,0.0,1,0.0,true,"City18(Day 0)"
3,9,181.0,16.0,0.0,2,0.0,true,"City19(Day 0)"
3,10,431.0,324.0,0.0,2,0.0,true,"City4(Day 1) -> City14(Day 3)"
3,11,403.0,289.0,0.0,2,0.0,true,"City16(Day 1) -> City19(Day 2) -> City21(Day 6)"
3,12,213.0,36.0,0.0,2,0.0,true,"City21(Day 5)"
3,13,244.0,64.0,0.0,2,0.0,true,"City18(Day 2)"
3,14,265.0,81.0,0.0,2,0.0,true,"City14(Day 3)"
3,15,598.0,625.0,0.0,2,0.0,true,"City4(Day 1) -> City15(Day 2) -> City14(Day 5)"
3,16,457.0,400.0,0.0,2,0.0,true,"City25(Day 0) -> City18(Day 1) -> City22(Day 5)"
3,17,232.0,49.0,0.0,2,0.0,true,"City16(Day 2)"
3,18,447.0,361.0,0.0,2,0.0,true,"City16(Day 1) -> City18(Day 3) -> City19(Day 4)"
3,19,347.0,256.0,0.0,2,0.0,true,"City22(Day 3) -> City18(Day 5)"
3,20,498.0,576.0,0.0,2,0.0,true,"City16(Day 1) -> City4(Day 2) -> City18(Day 3)"
3,21,485.0,484.0,0.0,2,0.0,true,"City14(Day 1) -> City16(Day 3) -> City24(Day 6)"
3,22,245.0,36.0,0.0,3,0.0,true,"City21(Day 4)"
3,23,466.0,361.0,0.0,3,0.0,true,"City19(Day 0) -> City15(Day 4) -> City22(Day 5)"
3,24,353.0,144.0,0.0,3,0.0,true,"City18(Day 2) -> City19(Day 4)"
3,25,201.0,16.0,0.0,3,0.0,true,"City25(Day 4)"
3,26,366.0,256.0,0.0,3,0.0,true,"City18(Day 0) -> City22(Day 5)"
3,27,557.0,529.0,0.0,3,0.0,true,"City4(Day 2) -> City24(Day 3) -> City22(Day 6)"
3,28,284.0,81.0,0.0,3,0.0,true,"City14(Day 1)"
3,29,255.0,49.0,0.0,3,0.0,true,"City15(Day 4)"
3,30,494.0,484.0,0.0,3,0.0,true,"City22(Day 3) -> City18(Day 4) -> City24(Day 5)"
3,31,443.0,289.0,0.0,3,0.0,true,"City14(Day 1) -> City22(Day 4)"
3,32,488.0,400.0,0.0,3,0.0,true,"City2(Day 0) -> City22(Day 1) -> City16(Day 6)"
3,33,357.0,121.0,0.0,4,0.0,true,"City7(Day 1) -> City18(Day 5)"
3,34,550.0,441.0,0.0,4,0.0,true,"City14(Day 1) -> City18(Day 2) -> City19(Day 4)"
3,35,594.0,484.0,0.0,4,0.0,true,"City2(Day 0) -> City14(Day 1) -> City22(Day 4)"
3,36,372.0,225.0,0.0,4,0.0,true,"City16(Day 0) -> City19(Day 2) -> City25(Day 4)"
3,37,206.0,16.0,0.0,4,0.0,true,"City25(Day 5)"
3,38,455.0,256.0,0.0,4,0.0,true,"City15(Day 2) -> City14(Day 5)"
3,39,467.0,289.0,0.0,4,0.0,true,"City19(Day 3) -> City21(Day 4) -> City16(Day 5)"
3,40,310.0,81.0,0.0,4,0.0,true,"City4(Day 6)"
3,41,513.0,400.0,0.0,4,0.0,true,"City18(Day 1) -> City24(Day 2) -> City21(Day 3)"
3,42,479.0,361.0,0.0,4,0.0,true,"City19(Day 0) -> City22(Day 3) -> City15(Day 6)"
3,43,467.0,289.0,0.0,4,0.0,true,"City16(Day 1) -> City19(Day 2) -> City21(Day 4)"
3,44,481.0,324.0,0.0,5,0.0,true,"City24(Day 2) -> City12(Day 4) -> City22(Day 5)"
3,45,580.0,441.0,0.0,5,0.0,true,"City4(Day 0) -> City1(Day 4) -> City22(Day 5)"
3,46,213.0,16.0,0.0,5,0.0,true,"City25(Day 2)"
3,47,374.0,196.0,0.0,5,0.0,true,"City2(Day 0) -> City4(Day 3)"
3,48,482.0,361.0,0.0,5,0.0,true,"City16(Day 1) -> City18(Day 2) -> City1(Day 5)"
3,49,468.0,256.0,0.0,5,0.0,true,"City15(Day 1) -> City4(Day 5)"
3,50,209.0,9.0,0.0,5,0.0,true,"City7(Day 4)"
3,51,393.0,225.0,0.0,5,0.0,true,"City14(Day 1) -> City24(Day 2)"
3,52,526.0,400.0,0.0,5,0.0,true,"City22(Day 1) -> City2(Day 4) -> City16(Day 6)"
3,53,433.0,225.0,0.0,6,0.0,true,"City19(Day 1) -> City15(Day 3) -> City25(Day 4)"
3,54,377.0,144.0,0.0,6,0.0,true,"City4(Day 2) -> City7(Day 4)"
3,55,376.0,81.0,0.0,6,0.0,true,"City24(Day 2) -> City6(Day 6)"
3,56,217.0,9.0,0.0,6,0.0,true,"City7(Day 6)"
3,57,241.0,16.0,0.0,6,0.0,true,"City1(Day 5)"
3,58,499.0,361.0,0.0,6,0.0,true,"City4(Day 2) -> City7(Day 3) -> City16(Day 6)"
3,59,548.0,400.0,0.0,6,0.0,true,"City15(Day 1) -> City18(Day 2) -> City2(Day 3)"
3,60,495.0,289.0,0.0,6,0.0,true,"City19(Day 0) -> City21(Day 2) -> City15(Day 4)"
3,61,387.0,196.0,0.0,6,0.0,true,"City24(Day 2) -> City22(Day 4)"
3,62,556.0,400.0,0.0,7,0.0,true,"City2(Day 3) -> City22(Day 4) -> City16(Day 6)"
3,63,502.0,361.0,0.0,7,0.0,true,"City19(Day 3) -> City15(Day 4) -> City22(Day 6)"
3,64,426.0,169.0,0.0,7,0.0,true,"City25(Day 2) -> City4(Day 3)"
3,65,426.0,169.0,0.0,7,0.0,true,"City4(Day 3) -> City25(Day 5)"
3,66,394.0,49.0,0.0,7,0.0,true,"City6(Day 3) -> City1(Day 4)"
3,67,467.0,196.0,0.0,7,0.0,true,"City7(Day 0) -> City16(Day 1) -> City19(Day 2)"
3,68,499.0,324.0,0.0,7,0.0,true,"City4(Day 4) -> City14(Day 5)"
3,69,249.0,16.0,0.0,7,0.0,true,"City25(Day 0)"
3,70,445.0,81.0,0.0,8,0.0,true,"City19(Day 0) -> City2(Day 1)"
3,71,564.0,400.0,0.0,8,0.0,true,"City18(Day 0) -> City22(Day 3) -> City19(Day 6)"
3,72,251.0,16.0,0.0,8,0.0,true,"City1(Day 0)"
3,73,502.0,324.0,0.0,8,0.0,true,"City16(Day 1) -> City19(Day 2) -> City15(Day 6)"
3,74,510.0,361.0,0.0,8,0.0,true,"City19(Day 0) -> City22(Day 1) -> City15(Day 2)"
3,75,473.0,169.0,0.0,8,0.0,true,"City14(Day 1) -> City1(Day 4)"
4,1,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
4,2,253.0,81.0,0.0,1,0.0,true,"City4(Day 2)"
4,3,445.0,576.0,0.0,1,0.0,true,"City14(Day 1) -> City16(Day 3) -> City18(Day 5)"
4,4,315.0,256.0,0.0,1,0.0,true,"City18(Day 2) -> City22(Day 5)"
